file,category,split,vertices_count,faces_count,triangles_count,edges_count,surface_area,mean_triangle_area,min_triangle_area,max_triangle_area,bbox_x,bbox_y,bbox_z,bbox_diagonal,centroid_x,centroid_y,centroid_z,max_radius_from_centroid
D:\research\data\ModelNet10\chair\train\chair_0700.off,chair,train,6328,9912,9912,16180,6056.23984907365,0.6110007918758708,1.679621069046457e-06,24.30844763100001,26.246296,32.16564,39.0692,57.00788400711972,1.1540139064425123e-05,3.159267205436168,-4.232493257269287,26.904814708491628
D:\research\data\ModelNet10\chair\train\chair_0701.off,chair,train,3725,6357,6357,10025,6877.744954269734,1.0819167774531628,6.053036593293381e-06,7.664171891517651,42.998,34.9915,32.9671,64.498548500412,0.11256013583892355,-4.173329557583887,-3.4516492885905974,28.694582287864066
D:\research\data\ModelNet10\chair\train\chair_0702.off,chair,train,2967,4152,4152,6924,4767.284808447026,1.1481899827666207,1.999999999866319e-08,50.14619184489208,23.536,26.573,30.62,46.87912141881501,-0.008256943040106081,0.2124737701381863,-7.00183384799468,27.702407454521726
D:\research\data\ModelNet10\chair\train\chair_0703.off,chair,train,637,425,425,952,3222.7238266441436,7.841177193781382,0.0008267700000000072,187.55514030251513,23.8189,24.83359,39.0419,52.041494454983706,-0.0537804552590263,0.700983598116169,1.708163626373627,27.63196667707022
D:\research\data\ModelNet10\chair\train\chair_0704.off,chair,train,22103,36983,36983,58982,1489.3527516854795,0.040271280093164,6.402657124194826e-06,2.987545917868835,25.9334,26.674,36.533824,52.14176644133737,0.03973424254626136,-0.08830511695246707,6.774104184997477,29.885346689761917
D:\research\data\ModelNet10\chair\train\chair_0705.off,chair,train,689,981,981,1623,1759.5330987772745,1.7972758925202006,1.5419999999474743e-05,131.04697629,17.7166,23.2108,35.1346,45.68434381010633,-0.3264084179970972,0.4511925979680699,-1.6649999912917275,23.275017078094933
D:\research\data\ModelNet10\chair\train\chair_0706.off,chair,train,31775,10772,10772,32051,6213.996824954891,0.5768656540062116,5.375741855781291e-05,171.93904261,36.048,32.17526,48.17082,68.22853918661897,0.1878323073484691,-7.548610526199921,1.195690638552402,36.33762592652743
D:\research\data\ModelNet10\chair\train\chair_0707.off,chair,train,5484,4394,4394,9016,7198.899279041359,1.638347582849642,0.0005245863727262145,20.26731891491835,32.6674,29.9123,31.8802,54.57336223919138,-0.6280325700218744,-0.3165976827133516,-7.195534900072582,27.413251150802047
D:\research\data\ModelNet10\chair\train\chair_0708.off,chair,train,578,444,444,950,4387.344325340559,10.203126338001299,0.00027971845424185223,140.906850448,18.8976,22.5483,34.6457,45.451838765224885,-0.3393947266435985,0.9769155155709341,-0.9645551903114226,22.396648236730467
D:\research\data\ModelNet10\chair\train\chair_0709.off,chair,train,6310,8300,8300,14470,2396.626948481254,0.29028911682185815,3.1272991542091865e-07,8.401917729251629,20.9849,18.0625,28.6595,39.84955300263731,0.173449558478606,0.7089221391442163,5.569480720126774,24.331274432121816
D:\research\data\ModelNet10\chair\train\chair_0710.off,chair,train,7195,11416,11416,18296,52288.093041557746,4.594332048287287,0.004933485429861055,3503.027049125,100.0004,155.9174,156.6798,242.60848161381332,0.6482866851979678,19.65881588603197,15.865577248645486,123.50761094637741
D:\research\data\ModelNet10\chair\train\chair_0711.off,chair,train,1748,1955,1955,3683,4963.422129744507,2.5770623726607025,6.889381757453454e-05,90.91094309005436,18.5039,23.8327,30.9935,43.25492973927943,0.04875228832951881,-2.9368663615560573,1.12805017162473,22.29359524488006
D:\research\data\ModelNet10\chair\train\chair_0712.off,chair,train,3358,5632,5632,8940,2698.2386122918533,0.47909066269386413,4.043100002223965e-07,1.7627210715359214,19.751726,24.835708,32.618,45.5068895425774,-2.1192674207445416e-05,-0.5325989386539611,-1.0974582525312708,21.60499934958992
D:\research\data\ModelNet10\chair\train\chair_0713.off,chair,train,16498,24764,24764,40739,1860.9521662115162,0.07514747884879329,1.2187831021160127e-05,4.992679919925166,22.142,21.86795,34.4334,46.41265384313312,-0.004371378348887337,0.38847129833919475,7.276415141229258,28.10977795353737
D:\research\data\ModelNet10\chair\train\chair_0714.off,chair,train,1826,1897,1897,3604,2970.958417953325,1.5694444891459693,0.0031940768284508406,30.89162143049843,25.56029,25.31248,39.0,53.05704541938328,2.0286418407266972e-05,1.833369700985757,-4.089841785323099,25.861323092239196
D:\research\data\ModelNet10\chair\train\chair_0715.off,chair,train,58625,105503,105503,162943,5945.497906669041,0.056388033902721145,4.999999999953365e-09,34.036806872,27.1692,27.0642,45.2013,59.27726268958445,0.130695515599133,0.011448559675903398,-11.195693555274023,35.99739711057868
D:\research\data\ModelNet10\chair\train\chair_0716.off,chair,train,50025,16728,16728,50132,2769.1721830536703,0.1655411395895313,0.00037704197590722824,2.8269275189924294,31.334,25.383918,24.473684,47.171220649486905,0.0863280697051231,-0.5571495877861261,-2.764368172873517,20.729130257297843
D:\research\data\ModelNet10\chair\train\chair_0717.off,chair,train,1346,1297,1297,2619,2065.6046079910247,1.5926018565852147,0.00019650000000071,25.074858000000003,27.305,23.628,50.156482,61.802249923577406,-0.9612607726597319,1.4260713224368515,6.662159919762279,35.49862031302339
D:\research\data\ModelNet10\chair\train\chair_0718.off,chair,train,3252,2812,2812,5688,21392.66538256266,7.607633493087729,0.0009749403881262129,694.85806597,44.9997,56.482,91.723604,116.74077631589921,0.01432435424353875,6.29962822878226,4.982974544895458,64.24110282476612
D:\research\data\ModelNet10\chair\train\chair_0719.off,chair,train,23691,7980,7980,23815,5863.7334555274065,0.7348036911688485,0.00024289445112484785,131.81212771153042,25.1875,24.000002,33.2865,48.14978021237484,-0.005689195095171131,3.327122388037313,0.2887757840529059,22.818288859026996
D:\research\data\ModelNet10\chair\train\chair_0720.off,chair,train,5065,2522,2522,6314,3571.9968421861795,1.4242411651460094,8.584999999845105e-05,139.325712722,16.801,23.073938,38.0711,47.58244288640343,-0.03393060217174683,4.738135110760107,0.9316203826258408,26.852234154501776
D:\research\data\ModelNet10\chair\train\chair_0721.off,chair,train,590,600,600,1188,2172.41415445802,3.620690257430027,0.0021687999999990028,183.75853012000002,18.5039,24.0157,35.8268,46.93301353993796,-2.372881355727962e-05,-1.0678883050847368,-9.501565084745781,31.39848301710576
D:\research\data\ModelNet10\chair\train\chair_0722.off,chair,train,5026,4682,4682,9365,7731.894185190075,1.652467233423821,7.500000000280449e-07,268.8687600972824,31.56405,37.00363,37.8041,61.60120017004052,-0.03332593593336753,7.173502893752743,-1.7754008157580705,32.07935043401027
D:\research\data\ModelNet10\chair\train\chair_0723.off,chair,train,2222,1960,1960,4050,2012.6546660143247,1.0353161862213605,0.00024396716096894297,28.875094999600005,17.99996,18.68834,35.7976,44.21222430185118,-0.0064049639964060155,-0.13405001800179592,-1.3028343834383491,23.122546639303412
D:\research\data\ModelNet10\chair\train\chair_0724.off,chair,train,3158,3671,3671,6659,932.7732421222578,0.2554843172068619,3.5000000000551083e-08,39.14480126464163,15.748,18.8976,33.8583,41.850964966772274,0.009680683977193995,-0.4471940468651081,1.9273578359721397,21.47983197381982
D:\research\data\ModelNet10\chair\train\chair_0725.off,chair,train,2332,2202,2202,4407,2423.8005107256945,1.1007268441079456,0.004705484420866013,152.29894997612217,19.3995,23.2566,35.8928,46.96278458151731,-0.002127804459684888,6.676414031303584,6.092363336192129,31.54463627609212
D:\research\data\ModelNet10\chair\train\chair_0726.off,chair,train,6760,9676,9676,16298,8364.330277998317,0.8651562141082262,1.949310000000593e-05,188.758044813,26.378,26.2737,30.0645,47.85373920541633,-0.1244459872781061,0.8816188147929054,-5.373088214793035,24.339710339395964
D:\research\data\ModelNet10\chair\train\chair_0727.off,chair,train,16118,8392,8392,20648,3693.930311497188,0.4401728207217811,0.00024180761062865847,15.375041299999998,27.3214,26.1422,28.825868,47.54791462044812,0.0020074885221631053,2.3980229122719976,-2.8365664031520765,21.968771182388092
D:\research\data\ModelNet10\chair\train\chair_0728.off,chair,train,10430,18000,18000,28476,2939.0308777095465,0.16327949320608484,4.969680572949448e-06,2.44728232990077,22.96248,20.446384,30.665514,43.42469176989115,0.046856786001916124,1.1261760776605894,4.492815570278009,24.46369183823469
D:\research\data\ModelNet10\chair\train\chair_0729.off,chair,train,6010,4164,4164,8928,1958.4995861999234,0.47056693565591207,3.4890000000745003e-06,66.9169995072221,17.9203,21.2005,42.028312,50.368416313294425,-0.08685399983363679,-0.3011000589018263,-8.939101693344492,32.31330179426097
D:\research\data\ModelNet10\chair\train\chair_0730.off,chair,train,1116,916,916,1922,3113.5019796452457,3.4365364013744393,2.9525000004126967e-07,67.13439230575,17.7165,16.31805,31.4871,39.64329192262545,1.3130824360710704e-05,5.0171202356631035,3.3721842293906885,24.849364661795853
D:\research\data\ModelNet10\chair\train\chair_0731.off,chair,train,11880,4256,4256,12324,5096.324913388721,1.1974447634841925,0.0032429694413182776,29.475455513923063,25.73426,27.476802,39.576102,54.62137526105698,-0.0056459934343475226,2.9800050747475306,1.4334438471380249,29.509149443636744
D:\research\data\ModelNet10\chair\train\chair_0732.off,chair,train,861,582,582,1226,1147.2692556038237,1.9712530165014124,7.821500000043669e-05,6.552021150485264,16.5,18.75,32.1476,40.70971242541514,0.08275368176538744,1.5259625644599257,0.8745150987224098,21.806218228714332
D:\research\data\ModelNet10\chair\train\chair_0733.off,chair,train,1059,1356,1356,2316,4082.1829611329053,3.0464051948752977,9.33408000314273e-06,159.18175,18.125,23.5743,29.9341,42.19376243356356,-0.1792635731822478,2.5145276553352054,-4.367989817752641,22.96710645659573
D:\research\data\ModelNet10\chair\train\chair_0734.off,chair,train,68329,67374,67374,130128,5339.995484397051,0.07930372288815908,8.999999997588411e-08,8.071914025000002,27.7087,26.7471,38.4905,54.44904043553017,0.04455266651055865,2.6905485760072443,1.2238850699702484,27.122196785489955
D:\research\data\ModelNet10\chair\train\chair_0735.off,chair,train,19912,10894,10894,25781,2238.7174962480935,0.20811727212495001,1.0500000010898927e-09,106.14896927646656,23.5226,23.271,35.501826,48.53073048177079,0.008062569154272453,-0.25505979781039445,-15.366844149005281,35.31160926888417
D:\research\data\ModelNet10\chair\train\chair_0736.off,chair,train,1550,912,912,2136,11978.99815641901,13.134866399582277,0.005806867922611175,101.68176998000001,27.97764,50.58392,38.099288,69.23176329289139,-0.04111532516128782,-8.622438727742027,-0.579697105806448,39.98778369130253
D:\research\data\ModelNet10\chair\train\chair_0737.off,chair,train,37178,71442,71442,108186,4758.0555815562775,0.06660958088190665,4.447500000008634e-07,59.59173046922303,23.16246,20.73094,32.820982,45.204958643709915,0.05791858932701705,0.5638614128247934,-3.1781042127064736,22.941405798383514
D:\research\data\ModelNet10\chair\train\chair_0738.off,chair,train,24721,9706,9706,26702,4380.625699956112,0.45133172264125876,0.022415740752387035,21.94625353131222,25.041226,20.8466,44.152,54.87296998653414,-0.16980650730150243,3.0274998422394392,3.2882762210266514,29.24723144106566
D:\research\data\ModelNet10\chair\train\chair_0739.off,chair,train,5793,7622,7622,13304,3435.1084977546952,0.4509199918291806,8.450000013853626e-08,103.369882877,23.43902,24.56639,32.6555,47.10920139890402,0.15595019195581097,-0.6109704583117537,-9.88115674244779,28.66162904230882
D:\research\data\ModelNet10\chair\train\chair_0740.off,chair,train,15629,23674,23674,39221,1962.4876223371484,0.08289982775048076,9.008118671619386e-07,12.117736394399998,20.109854,18.92369,28.382816,39.599198416221405,0.01651579262908839,-1.835983181713492,2.55434543732807,21.218317192150366
D:\research\data\ModelNet10\chair\train\chair_0741.off,chair,train,2401,2207,2207,4317,7678.154780997767,3.4980204013657232,5.174999999987425e-08,272.4958718800415,26.6347,25.0021,40.000632,54.17160519035248,1.2185700999583478,4.802250623906716,6.324821280299851,34.69452461787446
D:\research\data\ModelNet10\chair\train\chair_0742.off,chair,train,4232,2592,2592,6004,5236.332646998965,2.0264445228324175,0.006535025822443535,34.802775,16.0,17.6997,39.7778,46.38483322089236,-0.2424358412098306,1.448600850661795,-3.063634310018852,25.48597788627371
D:\research\data\ModelNet10\chair\train\chair_0743.off,chair,train,6408,11000,11000,17254,1370.8924459267405,0.12473998598059387,5.066184461198082e-08,1.4628616396319511,18.97326,21.84578,28.49682,40.61146942611656,-9.555867668808602e-06,0.5901063352060085,-2.4796166229713066,19.67993509359994
D:\research\data\ModelNet10\chair\train\chair_0744.off,chair,train,3814,3626,3626,7282,2650.881788634775,0.7310760586416917,0.0021792549999999954,152.2982477958326,24.4053,27.1251,35.9312,51.209773008088995,-0.0023114674882022328,5.247541216046137,1.8074977975878297,26.237446520069852
D:\research\data\ModelNet10\chair\train\chair_0745.off,chair,train,7149,12690,12690,19865,7190.311673390563,0.5675068408358762,1.1026499996879754e-06,101.08866869534098,28.315678,27.45475,47.706916,61.89903676466412,-0.38960958763462056,-1.5457696184081655,-5.64984789229264,33.086426905972004
D:\research\data\ModelNet10\chair\train\chair_0746.off,chair,train,1236,945,945,1953,6094.028989921475,6.573925555470773,0.030916858499999957,276.0088516732102,26.3611,29.71398,45.0392,60.052957773038955,0.4661743527508013,-5.245565210355953,-14.331970048543603,42.28010766568742
D:\research\data\ModelNet10\chair\train\chair_0747.off,chair,train,1533,1392,1392,2835,5306.338165080048,3.8120245438793416,3.08838396252872e-05,165.88815551865002,29.912402,28.632498,33.7585,53.42478879115581,0.8641744363992155,-3.462393909980437,2.105212870189109,24.394907049971263
D:\research\data\ModelNet10\chair\train\chair_0748.off,chair,train,7609,2826,2826,8039,306579.5535986958,108.6391047479434,0.140625,2103.1194720531494,279.000476,285.749916,414.0,575.2306320965823,0.1365420926564976,39.72637301484712,37.905605204363255,333.5062233533623
D:\research\data\ModelNet10\chair\train\chair_0749.off,chair,train,1740,2258,2258,3936,3431.1713132311897,1.5202354068370345,3.052524999996864e-05,129.8346875,22.6148,23.74323,39.1462,51.06461714644398,0.005460643103446276,2.034830891954023,1.9233520689655128,25.727698735165834
D:\research\data\ModelNet10\chair\train\chair_0750.off,chair,train,1148,950,950,1994,3922.690195083783,4.146606971547344,0.0009441677207996472,127.0708954399483,18.4369,23.8907,41.0915,50.98231262261452,-0.025036062717770282,0.7023498257839692,1.9876060975609735,27.205394557278687
D:\research\data\ModelNet10\chair\train\chair_0751.off,chair,train,9423,16726,16726,25957,1996.628340674797,0.11937273350919503,1.0416333327950459e-07,1.0988772698810652,24.61262,23.54679,31.680534,46.517616201753675,-0.17233707736389484,-1.9024913026637116,-2.0051631708585176,22.45961755647168
D:\research\data\ModelNet10\chair\train\chair_0752.off,chair,train,6728,7794,7794,14386,2979.2303019544966,0.38313146887274907,2.239500000267118e-08,46.89956314451024,15.5509,20.0668,44.1732,50.948783609523005,0.14203502615933924,-0.38022638109393087,4.400946166468485,28.97072738130145
D:\research\data\ModelNet10\chair\train\chair_0753.off,chair,train,364,622,622,995,5774.460164817286,9.313645427124651,0.13613236004096063,206.95698485984997,30.271474,26.77152,44.75,60.296259595791476,0.9591909615384634,5.711741840659342,3.0517532967032985,32.068269709733734
D:\research\data\ModelNet10\chair\train\chair_0754.off,chair,train,40481,50943,50943,89599,12675.390950854673,0.24894221872566547,9.999999999550299e-08,84.63034089000001,25.9823,27.9181,46.7975,60.36974595896524,-0.617866284182702,0.25543569205306316,-12.32003319532474,38.6399854315871
D:\research\data\ModelNet10\chair\train\chair_0755.off,chair,train,38097,41078,41078,77330,6216.700054879633,0.1513389175441762,8.873691452828767e-06,19.91697755954751,27.388772,26.689113,44.817865,58.91599619418293,-0.12652867202141208,0.5428318503031795,-4.883726023781533,28.901058748003937
D:\research\data\ModelNet10\chair\train\chair_0756.off,chair,train,2407,3537,3537,5910,1115.6826979219893,0.31543191911845886,9.300000000629985e-07,8.373597011502413,22.6172,24.3915,31.686168,45.9401376860608,0.0347199626090575,-0.6630883415039494,5.505506255504797,26.676148731886716
